multiple, bitcoin price, 200 days moving average, created at
0.7301421803312647,6935.6163,9498.9941505, 2018-04-08 02:20:01.913555 UTC
0.7318035351810483,6951.3975,9498.9941505, 2018-04-08 02:30:01.966910 UTC
0.7332969880430289,6965.5838,9498.9941505, 2018-04-08 02:40:01.290971 UTC
0.7309709522912501,6943.4888,9498.9941505, 2018-04-08 03:00:03.150197 UTC
0.7301523077193308,6935.7125,9498.9941505, 2018-04-08 03:10:02.147534 UTC
0.7310691205799369,6944.4213,9498.9941505, 2018-04-08 03:20:01.971095 UTC
0.7316677313286024,6950.1075,9498.9941505, 2018-04-08 03:30:02.227247 UTC
0.7316149678473265,6949.6063,9498.9941505, 2018-04-08 03:40:01.831100 UTC
0.7314507399327406,6948.0463,9498.9941505, 2018-04-08 03:50:02.008988 UTC
0.7331572364041745,6964.2563,9498.9941505, 2018-04-08 04:00:01.985776 UTC
0.7325471718112097,6958.4613,9498.9941505, 2018-04-08 04:10:01.409617 UTC
0.7328804913132364,6961.6275,9498.9941505, 2018-04-08 04:20:02.121942 UTC
0.7351599431853971,6983.28,9498.9941505, 2018-04-08 04:30:01.547827 UTC
0.735954637853106,6990.8288,9498.9941505, 2018-04-08 04:40:01.709194 UTC
0.7336888716404942,6969.3063,9498.9941505, 2018-04-08 04:50:01.624773 UTC
0.7340936513402267,6973.1513,9498.9941505, 2018-04-08 05:00:01.761417 UTC
0.7367769564982426,6998.64,9498.9941505, 2018-04-08 05:10:02.343547 UTC
0.7344838189665331,6976.8575,9498.9941505, 2018-04-08 05:20:01.799245 UTC
0.7301099348118816,6935.31,9498.9941505, 2018-04-08 05:30:01.371054 UTC
0.7297587186781371,6931.9738,9498.9941505, 2018-04-08 05:40:12.181432 UTC
0.7299004389464804,6933.32,9498.9941505, 2018-04-08 05:50:01.880042 UTC
0.7305466968452367,6939.4588,9498.9941505, 2018-04-08 06:00:01.351552 UTC
0.729246422331503,6927.1075,9498.9941505, 2018-04-08 06:10:01.655494 UTC
0.7305131353970508,6939.14,9498.9941505, 2018-04-08 06:20:01.237728 UTC
0.7307948810174394,6941.8163,9498.9941505, 2018-04-08 06:30:01.755075 UTC
0.7290978592333853,6925.6963,9498.9941505, 2018-04-08 06:40:02.269899 UTC
0.7277211345199259,6912.6188,9498.9941505, 2018-04-08 06:50:01.369743 UTC
0.7287316309838588,6922.2175,9498.9941505, 2018-04-08 07:00:01.834557 UTC
0.7309455496016415,6943.2475,9498.9941505, 2018-04-08 07:10:01.665253 UTC
0.7306293371740507,6940.2438,9498.9941505, 2018-04-08 07:20:01.182450 UTC
0.7317763007185462,6951.1388,9498.9941505, 2018-04-08 07:30:02.008415 UTC
0.7316507611107618,6949.9463,9498.9941505, 2018-04-08 07:40:02.050555 UTC
0.7311850486437458,6945.5225,9498.9941505, 2018-04-08 07:50:01.455810 UTC
0.7309738473346162,6943.5163,9498.9941505, 2018-04-08 08:00:02.193324 UTC
0.7308214627792553,6942.0688,9498.9941505, 2018-04-08 08:10:01.993131 UTC
0.7315571933091696,6949.0575,9498.9941505, 2018-04-08 08:20:01.809538 UTC
0.7313051982071541,6946.6638,9498.9941505, 2018-04-08 08:30:01.858599 UTC
0.7313604672168704,6947.1888,9498.9941505, 2018-04-08 08:40:01.547349 UTC
0.7315361384483252,6948.8575,9498.9941505, 2018-04-08 08:50:01.572615 UTC
0.7331381501728191,6964.075,9498.9941505, 2018-04-08 09:00:01.886113 UTC
0.7337688801117027,6970.0663,9498.9941505, 2018-04-08 09:10:02.323307 UTC
0.7334367396818832,6966.9113,9498.9941505, 2018-04-08 09:20:01.784843 UTC
0.7346194964898142,6978.1463,9498.9941505, 2018-04-08 09:30:01.621286 UTC
0.7346762077574984,6978.685,9498.9941505, 2018-04-08 09:40:08.325187 UTC
0.7350780924138647,6982.5025,9498.9941505, 2018-04-08 09:50:02.125939 UTC
0.7360784614897316,6992.005,9498.9941505, 2018-04-08 10:00:01.945087 UTC
0.7359413417084828,6990.7025,9498.9941505, 2018-04-08 10:10:01.909106 UTC
0.736429424965146,6995.3388,9498.9941505, 2018-04-08 10:20:01.887777 UTC
0.7365524590444897,6996.5075,9498.9941505, 2018-04-08 10:30:02.020748 UTC
0.7368984219904536,6999.7938,9498.9941505, 2018-04-08 10:40:01.566376 UTC
0.7358396256757437,6989.7363,9498.9941505, 2018-04-08 10:50:01.793772 UTC
0.7351273081510884,6982.97,9498.9941505, 2018-04-08 11:00:01.674529 UTC
0.7360283298660611,6991.5288,9498.9941505, 2018-04-08 11:10:01.876406 UTC
0.7364917999903973,6995.9313,9498.9941505, 2018-04-08 11:20:02.415098 UTC
0.7363092754017376,6994.1975,9498.9941505, 2018-04-08 11:30:02.113097 UTC
0.7374908531374613,7005.4213,9498.9941505, 2018-04-08 11:40:01.754221 UTC
0.7386171513360381,7016.12,9498.9941505, 2018-04-08 11:50:01.948276 UTC
0.7434909621065777,7062.4163,9498.9941505, 2018-04-08 12:00:01.877213 UTC
0.7443975001950918,7071.0275,9498.9941505, 2018-04-08 12:10:01.970022 UTC
0.7462125660564696,7088.2688,9498.9941505, 2018-04-08 12:20:02.291712 UTC
0.7460809731761925,7087.0188,9498.9941505, 2018-04-08 12:30:02.583837 UTC
0.7458642344386608,7084.96,9498.9941505, 2018-04-08 12:40:01.983591 UTC
0.7445505479785693,7072.4813,9498.9941505, 2018-04-08 12:50:02.393320 UTC
0.7453540541055416,7080.1138,9498.9941505, 2018-04-08 13:00:01.832029 UTC
0.7444767191090186,7071.78,9498.9941505, 2018-04-08 13:10:01.993281 UTC
0.742621659539467,7054.1588,9498.9941505, 2018-04-08 13:20:01.722633 UTC
0.7426513995304097,7054.4413,9498.9941505, 2018-04-08 13:30:02.323870 UTC
0.7434775396327895,7062.2888,9498.9941505, 2018-04-08 13:40:01.913938 UTC
0.7431318398725862,7059.005,9498.9941505, 2018-04-08 13:50:01.694447 UTC
0.7431201333699567,7058.8938,9498.9941505, 2018-04-08 14:00:01.787480 UTC
0.7443076275215776,7070.1738,9498.9941505, 2018-04-08 14:10:02.018100 UTC
0.7438265239512845,7065.6038,9498.9941505, 2018-04-08 14:20:01.879885 UTC
0.7435249130696893,7062.7388,9498.9941505, 2018-04-08 14:30:01.979690 UTC
